bill_id,intercept_term,num_cosponsors,introduced_month,num_voting_rounds,num_passed_rounds,amount,bipartisan score,% of cosponsors in the committee it is referred to,historical rate for success,historical rate for getting out committee,Vote-mean,Vote-stdev,Vote-hist-10%,Vote-hist-25%,Vote-hist-50%,Vote-hist-75%,Vote-hist-90%,status
s2260,1,1,4,0,0,30768.7291666667,0,0,0.0078328982,0.0223118918,0.659249129,2.069287011,-1.33963914,-0.588951434,0.2479197984,0.8805474179,3.6532712714,REPORTED
s2261,1,1,4,0,0,30768.7291666667,0,0,0.0078328982,0.0223118918,0.6164130732,2.3473212482,-2.12733024,-0.7408591065,0.4428137303,1.056159447,4.066127775,REPORTED
s2262,1,14,4,0,0,60518.8636363636,0.5,0,0.0078328982,0.0223118918,0.2347130809,0.7014615771,-0.593240459,-0.249525882,0.1407219016,0.6702842841,1.1504082937,REPORTED
s2263,1,4,4,0,0,35419.0909090909,0.75,0.06,0.015704154,0.0871327254,0.2636876239,1.3797214861,-1.3197901864,-0.6576462942,0.1186669331,0.6719932909,2.1665036618,REFERRED
s2264,1,3,4,0,0,8354.9545454546,0.3333333333,0.0971428571,0.0769230769,0.3099630996,0.5037715372,1.4256871859,-1.0544881199,-0.3739288117,0.3214527503,0.8092410645,2.5536442275,REFERRED
s2265,1,18,4,0,0,4458.717948718,0.9444444444,0,0.0078328982,0.0223118918,0.2585911423,0.7375438252,-0.5600390032,-0.2161108917,0.1645472239,0.6154714165,1.1158112223,REFERRED
s2266,1,2,4,0,0,17275,0.5,0,0.015704154,0.0871327254,0.3020756309,1.504451005,-0.9736073825,-0.646571697,-0.2357904532,0.6872828799,2.5986031768,REFERRED
s2267,1,2,4,0,0,92058.3125,0.5,0.24,0.0437566702,0.1419423693,0.6926075412,1.6475227101,-0.8224269259,-0.3177040351,0.3048314927,0.9034539196,3.4259052182,REFERRED
s2268,1,3,4,0,0,32328.8974358974,0,0,0.0078328982,0.0223118918,0.7492593843,2.0372558875,-1.5393559581,-0.6348281308,0.590095915,1.2836210136,3.667647852,REFERRED
s2269,1,1,4,0,0,32328.8974358974,0,0,0.1875,0.375,0.6261829516,1.946052653,-1.2738970885,-0.5179111962,0.2417342332,0.7841278534,3.4884699756,REFERRED
s227,1,18,2,1,1,5226.6666666667,0.1111111111,0.96,0.0280373832,0.0934579439,0.3067366283,0.860222302,-0.5982243356,-0.2974077863,0.1634185281,0.7521853182,1.3814323939,PASS_OVER:SENATE
s2270,1,34,4,1,1,90668.8461538462,0.5,0.48,0.0594059406,0.2945544554,0.3092664298,0.5783120288,-0.4212839568,-0.0789981438,0.3068450051,0.6396643038,0.9756557462,PASS_OVER:SENATE
s2271,1,2,4,0,0,10596.4166666667,0,0,0.0100250627,0.0601503759,0.7869250735,2.5080452432,-1.762553312,-0.6253296862,0.2954588517,0.95358577,4.5106410899,REFERRED
s2272,1,2,4,0,0,8500,0.5,0,0.0100250627,0.0601503759,0.6978886579,1.7836261017,-1.5393587032,-0.2938756472,0.66003152,1.2379207458,3.1375593887,REFERRED
s2273,1,2,4,0,0,202197.538461538,0,0.08,0.0594059406,0.2945544554,0.6621840685,1.9758614905,-1.4905290896,-0.5488924925,0.3592573574,1.0336738693,3.8241817448,REFERRED
s2274,1,3,4,0,0,202197.538461538,0,0.08,0.0100250627,0.0601503759,0.4801256885,1.4129771772,-0.979150102,-0.3586305505,0.2604337704,0.8564578238,2.332974696,REFERRED
s2275,1,4,5,0,0,91897.1578947368,0,0.045,0,0.15625,0.7570117867,1.774256847,-1.150034324,-0.1581151491,0.4533593806,1.0090503788,3.3847564887,REFERRED
s2276,1,8,5,0,0,33451.7058823529,0.5,0,0.0007309942,0.0168128655,0.3123265316,1.306461574,-0.8993565728,-0.5450057861,0.0648633311,0.5921007876,1.9152463165,REFERRED
s2277,1,27,5,0,0,7618,1,0.06,0.0594059406,0.2945544554,0.0041460924,0.6572442407,-0.703660917,-0.4702347895,-0.1684127468,0.4576794028,0.9433850947,REFERRED
s2278,1,4,5,0,0,-352.2727272727,1,0.96,0.075,0.675,0.5308039385,1.0827608871,-0.6360492031,-0.1361651578,0.3654047456,0.8321825811,2.1062228625,REFERRED
s2279,1,2,5,0,0,10593.4090909091,1,0,0.3079268293,0.5030487805,0.6464619929,1.6743818389,-1.1742949501,-0.4353344164,0.4460388746,0.9579648001,3.102972721,REFERRED
s228,1,2,2,0,0,1750,0,0.96,0.0426540284,0.2654028436,0.5301452512,1.671153674,-1.158447858,-0.4660614258,0.1923703881,0.8398876201,3.0653104946,REFERRED
s2280,1,56,5,1,0,12186.1333333333,0.7857142857,0.18,0.0594059406,0.2945544554,0.1728108133,0.6353337608,-0.5821644798,-0.3103220502,0.1158638459,0.6246860513,1.0351481214,FAIL:ORIGINATING:SENATE
s2281,1,3,5,0,0,42430,0.3333333333,0.96,0.0007309942,0.0168128655,0.7754718174,1.6356634716,-0.9096383378,-0.2731303495,0.5527128675,1.160499519,3.1260575876,REFERRED
s2282,1,14,5,0,0,144639.565217391,1,0,0.0100250627,0.0601503759,0.2784754719,0.9146565562,-0.6634167239,-0.3138034087,0.0617862186,0.6814265151,1.5451424005,REFERRED
s2283,1,2,5,0,0,24030.4285714286,0.5,0.12,0.0280373832,0.0934579439,0.5570929325,2.2116134659,-1.5253036019,-0.7123571213,0.0628231879,0.7531571239,4.009660679,REFERRED
s2284,1,4,5,0,0,2882.3529411765,0,0.96,0.3079268293,0.5030487805,0.4087013568,1.4662184402,-0.8391706947,-0.4403935693,-0.0292723222,0.5660728563,2.7021458688,REFERRED
s2285,1,7,5,0,0,60518.8636363636,0,0,0.0007309942,0.0168128655,0.2849465715,1.2917084651,-1.0542173273,-0.5726182976,-0.0047851161,0.7310242803,2.1745514762,REFERRED
s2286,1,1,5,0,0,0,0,0.08,0.0375,0.1125,0.7563498741,1.7343122147,-1.194001711,-0.3357583739,0.6037814995,1.0896327035,3.3299960834,REFERRED
s2287,1,2,5,0,0,-194.4444444444,0,0,0.0396039604,0.1683168317,0.7703851712,1.8559556894,-1.0092979113,-0.3704266075,0.3881981504,1.0966848387,3.5792044772,REFERRED
s2288,1,2,5,0,0,-194.4444444444,0,0,0.0396039604,0.1683168317,0.5373505766,1.9423778981,-1.2471064126,-0.5734157533,0.0583175126,0.7636172158,3.4835402256,REFERRED
s2289,1,2,5,0,0,-345.7692307692,0.5,0,0.0337142857,0.1388571429,0.6090381568,1.8542120349,-1.2774270715,-0.4785461516,0.2705428657,0.933823674,3.4775730424,REFERRED
s2290,1,1,5,0,0,2573.2142857143,0,0,0.0602134146,0.2538109756,0.6533516503,1.7652616985,-1.311468469,-0.5552558439,0.4238442818,1.1181480937,3.4565037381,REFERRED
s2291,1,31,5,0,0,60518.8636363636,0.0322580645,0.1066666667,0.013986014,0.1165501166,0.2077166662,0.7975481927,-0.6350758764,-0.3275118158,0.068889106,0.6060223836,1.3219041677,REFERRED
s2292,1,36,5,0,0,14104.5555555556,0,0.32,0.0337142857,0.1388571429,0.2106778997,0.7859038742,-0.6114255993,-0.3667407582,0.0762867777,0.6402083318,1.2890897983,REFERRED
s2293,1,4,5,0,0,18079.25,0,0.96,0.0437566702,0.1419423693,0.6986344164,1.4598698775,-0.9674882243,-0.2541112948,0.5499719356,1.1026145265,2.6590611645,REFERRED
s2294,1,2,5,0,0,40153.6666666667,0.5,0.008,0.0347826087,0.1217391304,0.5049817802,1.7966446617,-1.4859820194,-0.5978290434,0.2964928924,0.836344256,3.2657250075,REFERRED
s2295,1,49,5,0,0,5226.6666666667,0.4081632653,0,0.013986014,0.1165501166,0.1922556128,0.6743963415,-0.5667568595,-0.3135149112,0.0734662356,0.6127724758,1.0616668109,REFERRED
s2296,1,1,5,0,0,60518.8636363636,0,0.24,0.0602134146,0.2538109756,0.5823075795,1.7595815844,-1.2569346593,-0.59953461,0.3203489022,0.8405407747,3.323712733,REFERRED
s2297,1,2,5,0,0,9414.1794871795,0,0.02,0.0337142857,0.1388571429,0.7060770122,2.0880752177,-1.7991073499,-0.5729467896,0.5294174937,1.2541940651,3.7188215721,REFERRED
s2298,1,11,5,0,0,60518.8636363636,0.0909090909,0,0.0347826087,0.1217391304,0.1509385298,1.1105051849,-0.9346419302,-0.5651280598,-0.0863224371,0.4913382429,1.9194587707,REFERRED
s23,1,2,1,2,2,-345.7692307692,0,0.24,0.0007309942,0.0168128655,0.6641400897,1.710133696,-1.202983349,-0.2951042275,0.4306973947,1.0602005752,3.1724622611,ENACTED:SIGNED
s230,1,5,2,2,2,40573.125,0.2,0.24,0.0509838998,0.2826086957,0.5250554507,1.2786090737,-0.7951153613,-0.2897259179,0.2650935225,0.8936991798,2.3165993572,ENACTED:SIGNED
s2300,1,2,5,0,0,43097,0.5,0.96,0.1,0.225,0.443534174,1.8858333478,-1.3656307112,-0.688942388,0.0593796501,0.7054888576,3.1825266842,REFERRED
s2301,1,23,5,0,0,0,0.5652173913,0.1066666667,0.0594059406,0.2945544554,0.2294685743,0.7686954803,-0.5304624026,-0.3276603923,0.0411852844,0.6657932411,1.2527880963,REFERRED
s2302,1,17,5,0,0,60518.8636363636,0.4117647059,0,0,0,0.2062810408,0.8047168011,-0.6246194663,-0.2942413141,0.083670773,0.5768166255,1.072811806,REFERRED
s2303,1,2,5,0,0,10596.4166666667,0,0,0.0280373832,0.0934579439,0.6810099571,1.9973712603,-1.3137837288,-0.3648188259,0.2481492104,0.8649214284,3.3452114175,REFERRED
s2304,1,20,5,0,0,20651.36,0.65,0.0021621622,0.015704154,0.0871327254,0.0764071323,0.6830025143,-0.6313032053,-0.3695749317,-0.0439441811,0.4683798949,1.0218529125,REFERRED
s2305,1,9,5,0,0,20248.8055555556,0,0.48,0.0007309942,0.0168128655,0.1913654731,1.0131909847,-0.8563127797,-0.4358737145,-0.040738738,0.5770791687,1.6049351989,REFERRED
s2306,1,7,5,0,0,17275,0,0.0072727273,0.0058252427,0.0262135922,0.2722066988,1.1193898928,-0.9164036115,-0.420078714,0.0581690282,0.6630822281,1.8001808547,REFERRED
s2307,1,31,5,0,0,2215.2173913044,0.064516129,0.24,0.0602134146,0.2538109756,0.1690315239,0.7880524174,-0.792716219,-0.3666950157,0.0653902252,0.5462590357,1.142202845,REFERRED
s2308,1,4,5,0,0,8354.9545454546,0.25,0.0014953271,0.0391304348,0.2826086957,0.3552164709,1.2636125574,-0.7744394811,-0.4317079265,-0.0003342562,0.6333482824,2.5936775579,REFERRED
s2309,1,6,5,0,0,45465.7727272727,0.5,0.0023880597,0.015704154,0.0871327254,0.4412802688,1.3501555461,-0.9634783843,-0.4133703607,0.1499472989,0.7600902024,2.343002034,REFERRED
s231,1,8,2,2,2,40573.125,0.125,0.2133333333,0.1208791209,0.3076923077,0.3815394325,1.3397760984,-0.9501074177,-0.4622040792,0.1319062158,0.7392418037,2.092308221,ENACTED:SIGNED
s2310,1,2,5,0,0,-194.4444444444,0,0.0355555556,0.0563991323,0.3383947939,0.5237001091,1.7858979597,-1.2890010516,-0.6463852772,0.2294720289,0.7399661776,3.3530053326,REFERRED
s2311,1,5,5,0,0,9414.1794871795,0.2,0.0030769231,0.0337142857,0.1388571429,0.2925744447,1.6327660548,-1.2546854125,-0.7178651708,-0.1527783453,0.7002735194,2.8029320338,REFERRED
s2312,1,1,5,0,0,33954.756097561,0,0.0001587302,0.0078328982,0.0223118918,0.408837306,1.9261366796,-1.5505841382,-0.7929191158,0.0299482415,0.6265793692,3.5722886094,REFERRED
s2313,1,1,5,0,0,0,0,0.0622222222,0.0310559006,0.115942029,0.8281085593,1.5410649714,-0.8769029398,-0.1776569831,0.5933947485,1.2908889855,2.9553013373,REFERRED
s2314,1,1,5,0,0,0,0,0.0060606061,0.0337142857,0.1388571429,0.4986194381,1.5266211932,-1.0568073935,-0.4975588352,0.2339369198,0.8293749553,2.6318698104,REFERRED
s2315,1,3,5,0,0,91897.1578947368,0.3333333333,0.006,0.015704154,0.0871327254,0.6932560656,2.3412502047,-1.8490001785,-0.6101654672,0.3615123313,1.1947971085,4.0392240786,REFERRED
s2316,1,7,5,0,0,28909.9583333333,1,0.0021052632,0.0310559006,0.115942029,0.2310692658,1.4313315978,-1.2130091821,-0.7538858963,-0.0180341529,0.5551587379,2.3576796534,REFERRED
s2317,1,1,5,0,0,3145.4545454546,0,0.0183333333,0.0078328982,0.0262135922,0.7131625807,2.309981743,-1.4552535686,-0.6955836293,0.1829551886,0.8749475043,4.3776344268,REFERRED
s2318,1,1,5,0,0,2882.3529411765,0,0,0.0437566702,0.1419423693,0.5965729961,1.8250101622,-1.0565304481,-0.4225775996,0.1114101626,0.7459680848,3.3679987382,REFERRED
s2319,1,2,5,0,0,13160.8181818182,1,0.0971428571,0.0078328982,0.0223118918,0.8846574809,2.3423140057,-1.6443078641,-0.4730109002,0.594365523,1.3236604454,4.2376735887,REFERRED
s232,1,42,2,0,0,0,0.8571428571,0.05,0.1050583658,0.2010376135,0.0914613443,0.8082528078,-0.9320710298,-0.6030612715,0.1628335931,0.6858091629,1.0471296887,REFERRED
s2320,1,2,5,0,0,18845.6,0.5,0.1066666667,0.0564516129,0.1801075269,0.852495596,2.19531642,-1.7018304726,-0.5276717452,0.6583467341,1.4632029013,4.3589672126,REFERRED
s2321,1,4,5,0,0,152597.136363636,0.75,0.08,0.3079268293,0.5030487805,0.4376842351,1.0623982753,-0.7854681922,-0.1768913452,0.3267064483,0.7085191881,1.814905725,REFERRED
s2322,1,4,5,0,0,2215.2173913044,0.5,0.0032,0.0337142857,0.1388571429,0.4735028403,1.2545505815,-0.759690001,-0.2810007522,0.1966436605,0.7405179572,2.2839473875,REPORTED
s2324,1,4,5,0,0,2215.2173913044,0,0,0.0337142857,0.1388571429,0.6962811768,1.9176804943,-1.099141397,-0.4899927827,0.3097642659,0.9829076856,3.6434513218,REFERRED
s2325,1,4,5,0,0,114795.294117647,0,0.0088888889,0.1325301205,0.2771084337,0.6854938811,2.1457214401,-1.3686612438,-0.5873745628,0.3052697227,0.8896577011,4.258943555,REFERRED
s2326,1,3,5,0,0,589.2777777778,0,0,0.0078328982,0.0223118918,0.7785474362,1.9329348248,-0.9448944832,-0.402862715,0.3083342498,0.8062032973,3.6295089204,REFERRED
s2327,1,1,5,0,0,0,0,0.1066666667,0.013986014,0.1165501166,0.6616524873,1.7825271194,-1.1307433613,-0.4385018014,0.3456065187,0.9585321562,2.8251810766,REFERRED
s2328,1,3,5,0,0,45465.7727272727,0.6666666667,0.24,0.013986014,0.1165501166,0.5192272218,1.5890169716,-1.0605543474,-0.3659692263,0.1500232937,0.8060829538,2.8134187207,REFERRED
s2329,1,58,5,0,0,60518.8636363636,0.5172413793,0.024,0.015704154,0.0871327254,0.3592275934,0.4878072338,-0.2119953871,0.048091789,0.329237,0.6198045819,0.994905483,REFERRED
s233,1,1,2,1,1,2882.3529411765,0,0,0.0078328982,0.0223118918,0.7705609197,1.9473638974,-1.1206547985,-0.2942216858,0.3043415509,0.8984133432,4.1525693715,PASS_OVER:SENATE
s2330,1,1,5,0,0,6700,1,0.0002531646,0.0078328982,0.0223118918,0.8974257927,2.1030783131,-1.4593595486,-0.3616362602,0.6223132725,1.397600627,4.0798968539,REFERRED
s2331,1,1,5,0,0,293826.619047619,0,0,0.0078328982,0.0223118918,0.5309852731,1.8172373856,-1.0367038584,-0.5546342115,0.0157835413,0.8032562949,3.2042181059,REFERRED
s2332,1,3,5,0,0,92058.3125,0.6666666667,0.0077777778,0.013986014,0.1165501166,0.4359470377,1.7469176321,-1.2983332274,-0.6792400227,0.1126852107,0.6867194547,3.2742406907,REFERRED
s2333,1,8,5,0,0,20248.8055555556,0.25,0.96,0.0602134146,0.2538109756,0.4650989074,1.4142315016,-1.0179611118,-0.4081860532,0.2412002364,0.8198405813,2.5623152729,REFERRED
s2334,1,2,5,0,0,8541.8333333333,0.5,0.0013445378,0.015704154,0.0871327254,0.5640479731,1.2861662961,-0.5996861728,-0.209105207,0.2482263982,0.7651940464,2.5856652808,REFERRED
s2335,1,4,5,0,0,112592.125,0.75,0.0218181818,0.1050583658,0.2010376135,0.5262933015,1.3510447197,-0.8520992187,-0.3124253985,0.2950725018,0.8716125691,2.5271577249,REFERRED
s2336,1,2,5,0,0,20182.875,1,0.0021428571,0.0437566702,0.1419423693,0.6052765406,1.8370192239,-1.1613852273,-0.4325198029,0.1788089424,0.7618531111,3.4299404555,REFERRED
s2337,1,10,5,0,0,10623.5135135135,0.1,0.005,0.0602134146,0.2538109756,0.4263048002,1.180214594,-1.0666779095,-0.244451412,0.4114320389,0.8305199494,1.9779595636,REFERRED
s2339,1,9,5,0,0,17869.5652173913,1,0,0.0437566702,0.1419423693,0.3947210886,0.7332417347,-0.4955388963,-0.0780095125,0.3772092022,0.7641291162,1.3535598782,REFERRED
s234,1,26,2,0,0,44622.4761904762,0.1153846154,0.24,0.0509838998,0.1305903399,0.2801130472,0.8482141219,-0.7350576876,-0.2828031225,0.2387716629,0.6363589113,1.2559372183,REFERRED
s2340,1,9,5,0,0,1102909.66666667,0,0,0.0391304348,0.2826086957,0.4611779619,1.1904539971,-0.6637971445,-0.2760257886,0.2085131064,0.8121577018,2.0952585185,REFERRED
s2341,1,1,5,0,0,40153.6666666667,0,0.0276923077,0.0337142857,0.1388571429,0.6629937078,1.5832042166,-1.0564630301,-0.1977464923,0.3917108584,0.8724842312,3.1355736319,REFERRED
s2342,1,2,5,0,0,8762.1621621622,0,0,0.015704154,0.0871327254,0.8282086318,1.8778687175,-1.4137480738,-0.222181161,0.6481804278,1.4038217354,3.2573347892,REFERRED
s2343,1,1,5,0,0,8042.8048780488,0,0.0293333333,0.0396039604,0.1683168317,0.5748266085,2.1932904407,-1.8593120932,-0.6225007766,0.2738923986,0.9018763691,3.9909042922,REFERRED
s2344,1,1,5,0,0,45465.7727272727,1,0,0.015704154,0.0871327254,0.545965275,1.7921007605,-1.4544889213,-0.5416631595,0.3721665181,0.8739424595,3.1179287094,REFERRED
s2345,1,2,5,0,0,2573.2142857143,0.5,0.0342857143,0.0337142857,0.1388571429,0.7670056822,2.1329910771,-1.4951731018,-0.3789787007,0.4629846093,1.1791562315,3.8215929446,REFERRED
s2346,1,6,5,0,0,92058.3125,0.1666666667,0.0104347826,0.0310559006,0.115942029,0.4839942857,1.6570308159,-1.2613155611,-0.4687582315,0.2522899195,0.7999277504,2.8635896619,REFERRED
s2347,1,2,5,0,0,8762.1621621622,0,0.0153846154,0.0100250627,0.0601503759,0.6351446284,2.0329829431,-1.2708985291,-0.4683366925,0.1965105106,0.7443188408,3.5903708268,REFERRED
s2348,1,16,5,0,0,18845.6,0.125,0.0266666667,0.1208791209,0.3076923077,0.3110410132,0.7087098345,-0.4719268053,-0.1553365578,0.2071334684,0.6638919447,1.1992474167,REFERRED
s2349,1,10,5,0,0,589.2777777778,0,0,0.137254902,0.5490196078,0.2874426493,1.2135249369,-0.8756432086,-0.5259824181,-0.0069678838,0.6721489681,1.9151696381,REFERRED
s235,1,2,2,0,0,10623.5135135135,0.5,0.24,0.3079268293,0.5030487805,0.3961013703,1.8846712404,-1.4560798803,-0.7739962514,0.033561446,0.5978136557,3.2551140732,REPORTED
s2350,1,1,5,0,0,4792.8947368421,0,0,0.0391304348,0.2826086957,0.9618971867,2.2647615475,-1.6036215698,-0.5114975456,0.7276651152,1.4720756869,4.5105531655,REFERRED
s2351,1,1,5,0,0,30436.3636363636,1,0.0444444444,0,0.05,0.6801084321,2.2524486588,-1.3485534839,-0.6744888465,0.14549856,0.8130651875,3.9006988258,REFERRED
s2352,1,6,5,0,0,30436.3636363636,0.8333333333,0.0133333333,0.0483870968,0.2741935484,0.3993124787,1.2555480077,-0.8400737236,-0.4161174133,0.1208637859,0.690357242,2.3123744366,REFERRED
s2353,1,1,5,0,0,98320.48,0,0.06,0.0594059406,0.2945544554,0.7626791394,2.397726266,-1.6884123051,-0.563937636,0.3287173036,1.0116217575,4.2912509766,REFERRED
s2354,1,1,5,0,0,17275,0,0,0.0007309942,0.0168128655,0.5196835053,1.7673968229,-1.3271527989,-0.5404807081,0.2763938404,0.878031767,3.1487409648,REPORTED
s2355,1,2,5,0,0,35419.0909090909,0.5,0.0046153846,0.0007309942,0.0168128655,0.5069571233,2.1013111114,-1.6956543622,-0.8218848855,0.2280520992,0.7764813075,3.3980328939,REFERRED
s2356,1,3,5,0,0,8612.5,0.3333333333,0.056,0.015704154,0.0871327254,0.5039099992,1.5170894319,-1.2165042007,-0.4910751268,0.365255728,0.9191974817,2.7362749576,REFERRED
s2357,1,1,5,0,0,10623.5135135135,1,0.08,0.0564516129,0.1801075269,0.5318093294,2.4357397033,-2.2898866638,-0.8242012975,0.2747622373,1.0332565954,3.9941092921,REFERRED
s2358,1,3,5,0,0,202197.538461538,0.3333333333,0.0088888889,0.0310559006,0.115942029,0.6100804902,1.4021945216,-0.9372427992,-0.2783149233,0.4323062234,1.0148888716,2.5598282555,REFERRED
s2359,1,12,5,0,0,42430,0.3333333333,0.0116129032,0.0058252427,0.0262135922,0.3405138091,1.0901204211,-0.6233353051,-0.3429275809,0.0360656955,0.6778528686,1.7239694172,REFERRED
s236,1,6,2,0,0,10623.5135135135,1,0.08,0.0318021201,0.0671378092,0.6181827615,1.1563731504,-0.4690351172,-0.0639031989,0.3854399937,0.8440129287,2.0894491073,REFERRED
s2360,1,23,5,0,0,-345.7692307692,0,0,0.0310559006,0.115942029,0.2205054311,0.7214138668,-0.5443982096,-0.2713807192,0.0892668429,0.5421400405,1.1796794491,REFERRED
s2361,1,5,5,0,0,5877.037037037,0.4,0.48,0.0426540284,0.2654028436,0.3446267103,1.3443614856,-1.2049891464,-0.4233718285,0.1589370094,0.6906539156,2.2150014984,REFERRED
s2362,1,4,5,0,0,24242.5,1,0.0111111111,0.1208791209,0.3076923077,0.5039415161,1.1126717929,-0.618757024,-0.20607809,0.2558685922,0.8362152517,2.2959082444,REFERRED
s2363,1,47,5,0,0,293826.619047619,0.5531914894,0.0355555556,0.0058252427,0.0262135922,0.12130457,0.7291424402,-0.8910583745,-0.3919573631,0.1237930486,0.639805422,1.0278307856,PROV_KILL:CLOTUREFAILED
s2364,1,5,5,0,0,8762.1621621622,0.2,0.2133333333,0.0310559006,0.115942029,0.4901856889,1.8515625186,-1.4263630709,-0.6724945532,0.266612292,0.8505491644,3.400747706,REFERRED
s2365,1,1,5,0,0,4887.6170212766,0,0.0044444444,0.0058252427,0.0262135922,0.65316238,2.3907587252,-1.5759821212,-0.5823630082,0.1044029742,0.6480469817,4.3016308628,REFERRED
s2366,1,7,5,0,0,20248.8055555556,0,0,0.0058252427,0.0262135922,0.5962804036,1.0604889444,-0.6183638261,-0.0247455999,0.4855990589,0.9081405158,1.9685422079,REFERRED
s2367,1,3,5,0,0,202197.538461538,0,0.0533333333,0.0078328982,0.0223118918,0.6811654176,1.8862069942,-1.2277512592,-0.5088196283,0.2682344484,0.9821453091,3.5761937246,REFERRED
s2368,1,1,5,0,0,18845.6,0,0.24,0.0437566702,0.1419423693,0.6442479285,2.2279959532,-1.7416048528,-0.7938031946,0.2646031518,1.1375958237,3.6292523583,REFERRED
s2369,1,1,5,0,0,8500,1,0.04,0.0509838998,0.1305903399,0.7256288521,1.7267800832,-1.109647932,-0.307440451,0.4991288519,1.0430628246,2.9583626918,REFERRED
s237,1,4,2,0,0,10623.5135135135,0.25,0,0.0602134146,0.2538109756,0.7068294307,2.0753664538,-1.1295533563,-0.4209688004,0.1183682733,0.8673905191,4.1941513942,REFERRED
s2370,1,4,5,0,0,-352.2727272727,0.5,0.1066666667,0.0310559006,0.115942029,0.3740466966,1.7204162068,-1.1667990406,-0.6876897621,-0.0674120138,0.5260896414,2.96788618,REFERRED
s2371,1,19,5,0,0,40573.125,1,0.32,0.0701107011,0.3099630996,0.3434448994,0.6125189108,-0.3513493534,-0.0772271255,0.2640013272,0.6973684226,1.0830686623,REFERRED
s2372,1,2,5,0,0,21743.0769230769,0.5,0.0032,0.013986014,0.1165501166,0.3772340939,1.7014581633,-1.3728680162,-0.5679609442,0.0559702685,0.5862671017,2.8946171557,REFERRED
s2373,1,10,5,0,0,114795.294117647,0,0.0061538462,0.015704154,0.0871327254,0.3357022587,1.2745592786,-0.7981091023,-0.4310043346,-0.0180648118,0.5647908265,2.3653916876,REFERRED
s2374,1,4,5,0,0,105280.548387097,0,0.004,0.015704154,0.0871327254,0.4626075665,2.129636495,-1.7955888528,-0.7204669389,0.1611702367,0.6913988635,3.7060186889,REFERRED
s2375,1,2,5,0,0,202197.538461538,0,0.96,0.0337142857,0.1388571429,0.7312683619,1.9930381324,-1.3960813043,-0.374872922,0.3859783608,1.0723457698,3.8725307807,REFERRED
s2376,1,2,5,0,0,4887.6170212766,0,0.2133333333,0.0602134146,0.2538109756,0.6670684424,2.0738137647,-1.2929955936,-0.5304071862,0.2572823478,0.8483487155,3.7309430015,REFERRED
s2377,1,3,5,0,0,35419.0909090909,0.6666666667,0.96,0.024691358,0.2345679012,0.4834577191,1.7056899438,-1.3486968798,-0.5516757254,0.1764782452,0.8506374539,2.9056225956,REFERRED
s2378,1,1,5,0,0,2573.2142857143,0,0.96,0.024691358,0.2345679012,0.6144550696,1.811984145,-1.4816824504,-0.4666627952,0.4550912137,1.0882084482,3.0556544308,REFERRED
s238,1,3,2,0,0,10593.4090909091,1,0.96,0.024691358,0.2345679012,0.5157254918,1.6232986916,-1.035572934,-0.4674272075,0.1921399643,0.8181659325,3.0286997717,REFERRED
s2380,1,1,5,0,0,1102909.66666667,0,0.0168421053,0.0602134146,0.2538109756,0.5830130869,1.9621005173,-1.7741354137,-0.6966490324,0.5428251316,1.2922256835,3.2846536969,REFERRED
