billid, x, binned score, bipartisan score, status
hr1046,1,0.0,0.0,REFERRED
hr1047,1,0.0,0.0,REFERRED
hr1048,1,0.0,0.0,REFERRED
hr1049,1,0.0,0.0,REFERRED
hr105,1,1.0,1.0,REFERRED
hr1050,1,0.0,0.0,REFERRED
hr1051,1,0.0,0.0,REFERRED
hr1052,1,0.0,0.0,REFERRED
hr1053,1,0.0,0.0,REFERRED
hr1054,1,0.0,0.0,REFERRED
hr1055,1,0.0,0.0,REFERRED
hr1056,1,0.0,0.0,REFERRED
hr1057,1,0.0,0.0,REFERRED
hr1058,1,0.0,0.0,REFERRED
hr1059,1,0.0,0.0,REFERRED
hr106,1,0.9,0.882352941176,REFERRED
hr1060,1,0.0,0.0,REFERRED
hr1061,1,0.0,0.0,REFERRED
hr1062,1,1.0,1.0,PASS_OVER:HOUSE
hr1063,1,1.0,1.0,REPORTED
hr1064,1,0.7,0.666666666667,REFERRED
hr1065,1,1.0,1.0,REFERRED
hr1066,1,0.0,0.0,REFERRED
hr1067,1,0.5,0.5,PASS_OVER:HOUSE
hr1068,1,0.5,0.5,PASS_OVER:HOUSE
hr1069,1,1.0,1.0,REFERRED
hr107,1,1.0,1.0,REFERRED
hr1070,1,0.3,0.269230769231,REFERRED
hr1071,1,0.7,0.666666666667,ENACTED:SIGNED
hr1072,1,1.0,1.0,REFERRED
hr1073,1,0.5,0.5,PASS_OVER:HOUSE
hr1074,1,0.5,0.457831325301,REFERRED
hr1075,1,0.7,0.666666666667,REFERRED
hr1076,1,0.9,0.857142857143,REFERRED
hr1077,1,0.8,0.811594202899,REFERRED
hr1078,1,1.0,0.965517241379,REFERRED
hr1079,1,0.1,0.0833333333333,REFERRED
hr108,1,1.0,1.0,REFERRED
hr1080,1,0.0,0.0,REPORTED
hr1081,1,0.9,0.947368421053,REFERRED
hr1082,1,1.0,1.0,REFERRED
hr1083,1,0.8,0.75,REFERRED
hr1084,1,0.0,0.04,REFERRED
hr1085,1,0.0,0.0,REFERRED
hr1086,1,0.0,0.0,REFERRED
hr1087,1,0.0,0.0,REFERRED
hr1088,1,1.0,1.0,REFERRED
hr1089,1,0.0,0.0,REFERRED
hr109,1,1.0,1.0,REFERRED
hr1090,1,0.0,0.0,REFERRED
hr1091,1,1.0,0.977443609023,REFERRED
hr1092,1,0.0,0.0,ENACTED:SIGNED
hr1093,1,0.2,0.171875,REFERRED
hr1094,1,0.2,0.186440677966,REFERRED
hr1095,1,0.8,0.772727272727,PASS_OVER:HOUSE
hr1096,1,0.0,0.0,REFERRED
hr1097,1,1.0,1.0,REFERRED
hr1098,1,0.1,0.0909090909091,PASS_OVER:HOUSE
hr1099,1,0.9,0.944444444444,REFERRED
hr11,1,0.0,0.0,REFERRED
hr110,1,0.0,0.0,REFERRED
hr1100,1,0.0,0.0,REFERRED
hr1101,1,0.0,0.0,REFERRED
hr1102,1,0.0,0.0,REFERRED
hr1103,1,1.0,1.0,REPORTED
hr1104,1,0.0,0.0,REPORTED
hr1105,1,0.5,0.461538461538,PASS_OVER:HOUSE
hr1106,1,0.3,0.307692307692,REFERRED
hr1107,1,0.0,0.0,REFERRED
hr1108,1,0.3,0.3,REFERRED
hr1109,1,0.0,0.0,REFERRED
hr111,1,0.1,0.0727272727273,REFERRED
hr1110,1,0.0,0.0,REFERRED
hr1111,1,0.0,0.0,REFERRED
hr1112,1,0.0,0.0,REFERRED
hr1113,1,0.0,0.0,REFERRED
hr1114,1,0.0,0.0,REFERRED
hr1115,1,0.0,0.0,REFERRED
hr1116,1,0.0,0.0,REFERRED
hr1117,1,0.0,0.0,REFERRED
hr1118,1,0.0,0.0,REFERRED
hr1119,1,0.0,0.0,REFERRED
hr112,1,0.0,0.0,REFERRED
hr1120,1,1.0,1.0,PASS_OVER:HOUSE
hr1121,1,0.0,0.0,REFERRED
hr1122,1,0.9,0.949152542373,REFERRED
hr1123,1,0.4,0.363636363636,PASS_OVER:HOUSE
hr1124,1,0.0,0.0,REFERRED
hr1125,1,0.2,0.236842105263,REFERRED
hr1126,1,1.0,1.0,REPORTED
hr1127,1,0.0,0.0,REFERRED
hr1128,1,0.9,0.923076923077,REFERRED
hr1129,1,0.5,0.540540540541,REFERRED
hr113,1,0.0,0.0,REFERRED
hr1130,1,0.4,0.413043478261,REFERRED
hr1131,1,1.0,1.0,REFERRED
hr1132,1,1.0,1.0,REFERRED
hr1133,1,0.5,0.5,REPORTED
hr1134,1,0.0,0.0,REFERRED
hr1135,1,1.0,1.0,REPORTED
hr1136,1,0.0,0.04,REFERRED
hr1137,1,0.5,0.5,REFERRED
hr1138,1,0.0,0.0,REFERRED
hr1139,1,0.1,0.125,REFERRED
hr114,1,0.0,0.0,REFERRED
hr1140,1,0.3,0.333333333333,REFERRED
hr1141,1,0.2,0.166666666667,REFERRED
hr1142,1,1.0,1.0,REFERRED
hr1143,1,1.0,1.0,REFERRED
hr1144,1,0.4,0.4,REFERRED
hr1145,1,0.0,0.0,REFERRED
hr1146,1,0.5,0.469135802469,REFERRED
hr1147,1,1.0,1.0,REFERRED
hr1148,1,0.6,0.561403508772,REFERRED
hr1149,1,0.5,0.5,REFERRED
hr115,1,0.0,0.0,REFERRED
hr1150,1,0.0,0.0,REFERRED
hr1151,1,0.7,0.701149425287,ENACTED:SIGNED
hr1152,1,0.3,0.25,REFERRED
hr1153,1,0.3,0.25,REFERRED
hr1154,1,0.0,0.0,REFERRED
hr1155,1,0.7,0.67032967033,PASS_OVER:HOUSE
hr1156,1,1.0,1.0,REPORTED
hr1157,1,1.0,1.0,PASS_OVER:HOUSE
hr1158,1,1.0,1.0,ENACTED:SIGNED
hr1159,1,0.8,0.8,REPORTED
hr116,1,0.0,0.0,REFERRED
hr1160,1,1.0,1.0,REFERRED
hr1161,1,0.0,0.0,REFERRED
hr1162,1,0.5,0.5,PASS_OVER:HOUSE
hr1163,1,0.5,0.5,PASS_OVER:HOUSE
hr1164,1,1.0,1.0,REFERRED
hr1165,1,1.0,1.0,REFERRED
hr1166,1,1.0,1.0,REFERRED
hr1167,1,1.0,1.0,REFERRED
hr1168,1,1.0,1.0,REPORTED
hr1169,1,1.0,1.0,REPORTED
hr117,1,0.0,0.0,REFERRED
hr1170,1,1.0,1.0,REPORTED
hr1171,1,0.5,0.5,ENACTED:SIGNED
hr1172,1,1.0,1.0,REFERRED
hr1173,1,0.1,0.133333333333,REFERRED
hr1174,1,1.0,0.981132075472,REFERRED
hr1175,1,0.0,0.0138888888889,REFERRED
hr1176,1,1.0,0.975609756098,REFERRED
hr1177,1,0.0,0.0,REFERRED
hr1178,1,0.0,0.0,REFERRED
hr1179,1,0.2,0.2,REFERRED
hr118,1,0.1,0.0625,REFERRED
hr1180,1,0.1,0.0924369747899,REFERRED
hr1181,1,0.7,0.727272727273,REFERRED
hr1182,1,1.0,1.0,REFERRED
hr1183,1,0.0,0.0,REFERRED
hr1184,1,1.0,1.0,REFERRED
hr1185,1,0.5,0.5,REFERRED
hr1186,1,0.7,0.714285714286,REFERRED
hr1187,1,0.0,0.03125,REFERRED
hr1188,1,0.8,0.769230769231,REFERRED
hr1189,1,0.0,0.0,REFERRED
hr119,1,0.0,0.0,REFERRED
hr1190,1,0.0,0.0,REFERRED
hr1191,1,0.0,0.0,REFERRED
hr1192,1,0.5,0.5,PASS_OVER:HOUSE
hr1193,1,1.0,1.0,REFERRED
hr1194,1,1.0,1.0,REFERRED
hr1195,1,0.0,0.0,REFERRED
hr1196,1,0.0,0.0,REFERRED
hr1197,1,1.0,1.0,REFERRED
hr1198,1,0.0,0.0,REFERRED
hr1199,1,0.0,0.0478468899522,REFERRED
hr12,1,0.0,0.0,REFERRED
hr120,1,0.0,0.0,REFERRED
hr1200,1,0.0,0.0,REFERRED
hr1201,1,0.3,0.277777777778,REFERRED
hr1202,1,1.0,1.0,REFERRED
hr1203,1,1.0,1.0,REFERRED
hr1204,1,0.3,0.333333333333,PASS_OVER:HOUSE
hr1205,1,1.0,1.0,REFERRED
hr1206,1,0.5,0.5,PASS_OVER:HOUSE
hr1207,1,0.0,0.0,REFERRED
hr1208,1,0.7,0.666666666667,REPORTED
hr1209,1,0.6,0.58064516129,ENACTED:SIGNED
hr121,1,0.0,0.0,REFERRED
hr1210,1,0.3,0.333333333333,REFERRED
hr1211,1,0.3,0.333333333333,PASS_OVER:HOUSE
hr1212,1,0.3,0.333333333333,REFERRED
hr1213,1,0.0,0.0,REFERRED
hr1214,1,1.0,1.0,REFERRED
hr1215,1,0.0,0.0,REFERRED
hr1216,1,0.4,0.444444444444,ENACTED:SIGNED
hr1217,1,0.5,0.5,REFERRED
hr1218,1,0.8,0.833333333333,REFERRED
hr1219,1,0.8,0.846153846154,REFERRED
hr122,1,0.0,0.0,REFERRED
hr1220,1,0.5,0.5,REFERRED
hr1221,1,0.8,0.8,REFERRED
hr1222,1,0.0,0.0,REFERRED
hr1223,1,0.5,0.5,REFERRED
hr1224,1,0.6,0.583333333333,REFERRED
hr1225,1,0.4,0.428571428571,REFERRED
hr1226,1,1.0,1.0,REFERRED
hr1227,1,0.5,0.5,REFERRED
hr1228,1,0.6,0.625,ENACTED:SIGNED
hr1229,1,0.0,0.0,REFERRED
hr123,1,0.0,0.0,REFERRED
hr1230,1,0.0,0.0,REFERRED
hr1231,1,1.0,1.0,REFERRED
hr1232,1,0.5,0.5,PASS_OVER:HOUSE
hr1233,1,0.0,0.0,PASS_BACK:SENATE
hr1234,1,0.0,0.0,REPORTED
hr1235,1,1.0,1.0,REFERRED
hr1236,1,1.0,1.0,REFERRED
hr1237,1,0.5,0.5,REFERRED
hr1238,1,0.3,0.25,REFERRED
hr1239,1,0.8,0.75,REFERRED
hr124,1,0.4,0.441176470588,REFERRED
hr1240,1,0.1,0.078431372549,REFERRED
hr1241,1,0.7,0.666666666667,PASS_OVER:HOUSE
hr1242,1,1.0,0.96875,REFERRED
hr1243,1,0.0,0.0,REFERRED
hr1244,1,1.0,1.0,REFERRED
hr1245,1,0.0,0.047619047619,REFERRED
hr1246,1,0.0,0.0,ENACTED:SIGNED
hr1247,1,0.2,0.222222222222,REFERRED
hr1248,1,1.0,0.979591836735,REFERRED
hr1249,1,0.9,0.862068965517,REFERRED
hr125,1,0.6,0.6,REFERRED
hr1250,1,0.5,0.547413793103,REFERRED
hr1251,1,0.0,0.0,REFERRED
hr1252,1,0.3,0.315384615385,REFERRED
hr1253,1,1.0,1.0,REFERRED
hr1254,1,1.0,0.957446808511,REFERRED
hr1255,1,0.7,0.666666666667,REFERRED
hr1256,1,0.5,0.5,PASS_OVER:HOUSE
hr1257,1,0.2,0.2,REFERRED
hr1258,1,0.0,0.0,REFERRED
hr1259,1,0.0,0.0,REPORTED
hr126,1,1.0,1.0,PASS_OVER:HOUSE
hr1260,1,0.0,0.0,REFERRED
hr1261,1,0.0,0.0,REFERRED
hr1262,1,0.0,0.0,REFERRED
hr1263,1,0.1,0.12,REFERRED
hr1264,1,0.0,0.0,REFERRED
hr1265,1,0.2,0.176470588235,REFERRED
hr1266,1,0.3,0.333333333333,REFERRED
hr1267,1,1.0,1.0,REFERRED
hr1268,1,1.0,1.0,REFERRED
hr1269,1,0.7,0.666666666667,REFERRED
hr127,1,1.0,0.961538461538,REFERRED
hr1270,1,1.0,1.0,REFERRED
hr1271,1,0.0,0.0,REFERRED
hr1272,1,0.0,0.0,REFERRED
hr1273,1,0.0,0.0,REFERRED
hr1274,1,0.6,0.588235294118,REFERRED
hr1275,1,1.0,1.0,REFERRED
hr1276,1,0.3,0.272151898734,REFERRED
hr1277,1,1.0,1.0,REFERRED
hr1278,1,0.0,0.04,REFERRED
hr1279,1,0.5,0.5,REFERRED
hr128,1,0.0,0.0,REFERRED
hr1280,1,1.0,1.0,REFERRED
hr1281,1,0.1,0.148760330579,PASS_OVER:HOUSE
hr1282,1,0.0,0.0,REFERRED
hr1283,1,0.0,0.0,REFERRED
hr1284,1,0.1,0.0666666666667,REFERRED
hr1285,1,0.6,0.581818181818,REFERRED
hr1286,1,0.0,0.0,REFERRED
hr1287,1,0.7,0.692307692308,REFERRED
hr1288,1,0.3,0.315789473684,REFERRED
hr1289,1,0.1,0.0512820512821,REFERRED
hr129,1,0.1,0.0595238095238,REFERRED
hr1290,1,0.9,0.888888888889,REFERRED
hr1291,1,0.3,0.25,REFERRED
hr1292,1,1.0,1.0,REFERRED
hr1293,1,0.7,0.7,REFERRED
hr1294,1,1.0,1.0,REFERRED
hr1295,1,0.0,0.0,REFERRED
hr1296,1,0.6,0.6,REFERRED
hr1297,1,0.3,0.333333333333,REFERRED
hr1298,1,0.4,0.4,REFERRED
hr1299,1,1.0,1.0,REPORTED
hr130,1,0.5,0.5,REFERRED
hr1300,1,0.5,0.5,PASS_OVER:HOUSE
hr1301,1,0.0,0.0,REFERRED
hr1302,1,1.0,1.0,REFERRED
hr1303,1,0.7,0.66,REFERRED
hr1304,1,1.0,1.0,REFERRED
hr1305,1,1.0,1.0,REFERRED
hr1306,1,1.0,1.0,REFERRED
hr1307,1,1.0,1.0,REFERRED
hr1308,1,0.8,0.8,REPORTED
hr1309,1,0.9,0.852941176471,REFERRED
hr131,1,0.0,0.0,REFERRED
hr1310,1,1.0,0.961538461538,REFERRED
hr1311,1,0.8,0.8,REFERRED
hr1312,1,0.4,0.4,REFERRED
hr1313,1,0.6,0.6,REFERRED
hr1314,1,1.0,1.0,REFERRED
hr1315,1,0.3,0.333333333333,REFERRED
hr1316,1,1.0,1.0,REFERRED
hr1317,1,0.3,0.325,REFERRED
hr1318,1,0.1,0.0769230769231,REFERRED
hr1319,1,0.0,0.0,REFERRED
hr132,1,1.0,1.0,REFERRED
hr1320,1,0.0,0.0,REFERRED
hr1321,1,0.0,0.0,REFERRED
hr1322,1,0.1,0.125,REFERRED
hr1323,1,0.0,0.0,REFERRED
hr1324,1,0.0,0.0,REFERRED
hr1325,1,0.5,0.5,REFERRED
hr1326,1,0.8,0.8,REFERRED
hr1327,1,0.4,0.375,REFERRED
hr1328,1,0.3,0.285714285714,REFERRED
hr1329,1,0.1,0.133333333333,REFERRED
hr133,1,1.0,1.0,REFERRED
hr1330,1,0.0,0.0,REFERRED
hr1331,1,0.9,0.921052631579,REFERRED
hr1332,1,0.0,0.0,REFERRED
hr1333,1,0.0,0.0487804878049,REFERRED
hr1334,1,0.0,0.0,REFERRED
hr1335,1,0.0,0.0,REFERRED
hr1336,1,0.8,0.833333333333,REFERRED
hr1337,1,1.0,1.0,REFERRED
hr1338,1,0.0,0.0,REFERRED
hr1339,1,0.2,0.182926829268,REFERRED
hr134,1,0.5,0.5,REFERRED
hr1340,1,0.0,0.0,REFERRED
hr1341,1,0.8,0.8,PASS_OVER:HOUSE
hr1342,1,1.0,1.0,REFERRED
hr1343,1,0.0,0.0,REFERRED
hr1344,1,0.3,0.32,ENACTED:SIGNED
hr1345,1,0.9,0.882352941176,REFERRED
hr1346,1,0.0,0.0,REFERRED
hr1347,1,0.0,0.0,REFERRED
hr1348,1,0.0,0.0,REFERRED
hr1349,1,0.0,0.0,REFERRED
hr135,1,0.0,0.0,REFERRED
hr1350,1,0.0,0.0,REFERRED
hr1351,1,0.0,0.0,REFERRED
hr1352,1,0.0,0.0,REFERRED
hr1353,1,0.5,0.5,REFERRED
hr1354,1,0.4,0.44578313253,REFERRED
hr1355,1,1.0,0.961538461538,REFERRED
hr1356,1,0.3,0.282608695652,REFERRED
hr1357,1,1.0,1.0,REFERRED
hr1358,1,0.0,0.0,REFERRED
hr1359,1,1.0,1.0,REFERRED
hr136,1,0.0,0.0,REFERRED
hr1360,1,1.0,1.0,REFERRED
hr1361,1,0.0,0.0,REFERRED
hr1362,1,0.2,0.178571428571,REFERRED
hr1363,1,1.0,1.0,REPORTED
hr1364,1,0.0,0.0,REFERRED
hr1365,1,0.0,0.0,REFERRED
hr1366,1,0.4,0.444444444444,REFERRED
hr1367,1,0.0,0.0,REFERRED
hr1368,1,0.0,0.0,REFERRED
hr1369,1,0.0,0.0,REFERRED
hr137,1,0.0,0.0,REFERRED
hr1370,1,0.0,0.0,REFERRED
hr1371,1,0.3,0.333333333333,REFERRED
hr1372,1,0.0,0.0,REFERRED
hr1373,1,0.0,0.0,REFERRED
hr1374,1,0.0,0.0,REFERRED
hr1375,1,1.0,1.0,REFERRED
hr1376,1,0.5,0.5,ENACTED:SIGNED
hr1377,1,0.3,0.333333333333,REPORTED
hr1378,1,0.0,0.025641025641,REPORTED
hr1379,1,0.4,0.357142857143,REFERRED
hr138,1,0.0,0.0,REFERRED
hr1380,1,0.2,0.157894736842,REPORTED
hr1381,1,1.0,1.0,REFERRED
hr1382,1,0.5,0.5,REFERRED
hr1383,1,0.0,0.0,REFERRED
hr1384,1,0.0,0.0,REPORTED
hr1385,1,0.0,0.0,REFERRED
hr1386,1,1.0,0.957446808511,REFERRED
hr1387,1,0.7,0.727272727273,REFERRED
hr1388,1,0.0,0.0,REFERRED
hr1389,1,0.0,0.0,REFERRED
hr139,1,0.0,0.0161290322581,REFERRED
hr1390,1,0.4,0.4,REFERRED
hr1391,1,0.7,0.733333333333,PASS_OVER:HOUSE
hr1392,1,0.7,0.733333333333,REFERRED
hr1393,1,0.7,0.733333333333,REFERRED
hr1394,1,1.0,1.0,REPORTED
hr1395,1,0.0,0.0,REFERRED
hr1396,1,0.5,0.454545454545,REFERRED
hr1397,1,0.0,0.0,REFERRED
hr1398,1,1.0,1.0,REFERRED
hr1399,1,1.0,1.0,REFERRED
hr140,1,1.0,0.972972972973,REFERRED
hr1400,1,0.0,0.0,REFERRED
hr1401,1,0.0,0.0,REFERRED
hr1402,1,0.3,0.333333333333,ENACTED:SIGNED
hr1403,1,0.0,0.0,REFERRED
hr1404,1,1.0,1.0,REFERRED
hr1405,1,0.4,0.4,PASS_OVER:HOUSE
hr1406,1,1.0,0.98224852071,PASS_OVER:HOUSE
hr1407,1,0.8,0.777777777778,REPORTED
hr1408,1,0.8,0.777777777778,REFERRED
hr1409,1,0.3,0.285714285714,REPORTED
hr141,1,0.0,0.0,REFERRED
hr1410,1,0.4,0.444444444444,PASS_OVER:HOUSE
hr1411,1,0.0,0.0,PASS_OVER:HOUSE
hr1412,1,0.5,0.5,ENACTED:SIGNED
hr1413,1,0.0,0.0,REFERRED
hr1414,1,0.0,0.0,REFERRED
hr1415,1,0.0,0.0,REFERRED
hr1416,1,0.7,0.677419354839,REFERRED
hr1417,1,0.8,0.809523809524,REPORTED
hr1418,1,0.1,0.0588235294118,REFERRED
hr1419,1,0.0,0.0,REFERRED
hr142,1,0.0,0.0,REFERRED
hr1420,1,0.0,0.0,REFERRED
hr1421,1,0.0,0.0,REFERRED
hr1422,1,1.0,0.954545454545,REPORTED
hr1423,1,0.7,0.727272727273,PASS_OVER:HOUSE
hr1424,1,0.0,0.0,REFERRED
hr1425,1,0.1,0.130434782609,REPORTED
hr1426,1,0.0,0.0,REFERRED
hr1427,1,0.4,0.416666666667,REFERRED
hr1428,1,0.4,0.357142857143,REFERRED
hr1429,1,0.3,0.260869565217,REFERRED
hr143,1,1.0,1.0,REFERRED
hr1430,1,1.0,1.0,REFERRED
hr1431,1,0.1,0.05,REFERRED
hr1432,1,0.7,0.661290322581,REFERRED
hr1433,1,0.0,0.0,REFERRED
hr1434,1,1.0,1.0,REFERRED
hr1435,1,0.0,0.0,REFERRED
hr1436,1,0.0,0.0,REFERRED
hr1437,1,0.1,0.0526315789474,REFERRED
hr1438,1,0.0,0.0344827586207,REFERRED
hr1439,1,1.0,1.0,REFERRED
hr144,1,1.0,1.0,REFERRED
hr1440,1,0.4,0.43137254902,REFERRED
hr1441,1,0.7,0.666666666667,REFERRED
hr1442,1,0.0,0.0,REFERRED
hr1443,1,0.0,0.0,REPORTED
hr1444,1,0.3,0.333333333333,REFERRED
hr1445,1,0.6,0.6,REFERRED
hr1446,1,0.9,0.909090909091,REFERRED
hr1447,1,0.0,0.0,PASS_OVER:HOUSE
hr1448,1,0.9,0.909090909091,REFERRED
hr1449,1,0.7,0.712962962963,REFERRED
hr145,1,1.0,1.0,REFERRED
hr1450,1,0.0,0.0,REFERRED
hr1451,1,0.2,0.222222222222,ENACTED:SIGNED
hr1452,1,0.0,0.0263157894737,REFERRED
hr1453,1,0.3,0.272727272727,REFERRED
hr1454,1,0.5,0.5,REFERRED
hr1455,1,0.0,0.0,REFERRED
hr1456,1,1.0,1.0,REFERRED
hr1457,1,1.0,1.0,REFERRED
hr1458,1,0.5,0.5,PASS_OVER:HOUSE
hr1459,1,1.0,1.0,PASS_OVER:HOUSE
hr146,1,0.3,0.285714285714,REFERRED
hr1460,1,1.0,1.0,REFERRED
hr1461,1,1.0,0.96511627907,REFERRED
hr1462,1,0.8,0.771084337349,REFERRED
hr1463,1,0.0,0.0,REFERRED
hr1464,1,0.2,0.230769230769,REFERRED
hr1465,1,0.1,0.111111111111,REFERRED
hr1466,1,0.0,0.0,REFERRED
hr1467,1,0.0,0.0,REFERRED
hr1468,1,1.0,1.0,REFERRED
hr1469,1,1.0,1.0,REFERRED
hr147,1,0.9,0.925925925926,REFERRED
hr1470,1,0.0,0.0,REFERRED
hr1471,1,0.0,0.0,REFERRED
hr1472,1,1.0,1.0,REFERRED
hr1473,1,0.5,0.5,REFERRED
hr1474,1,0.1,0.125,REFERRED
hr1475,1,1.0,1.0,REFERRED
hr1476,1,0.8,0.777777777778,REFERRED
hr1477,1,0.2,0.166666666667,REFERRED
hr1478,1,0.0,0.0,REFERRED
hr1479,1,0.9,0.875,REFERRED
hr148,1,0.0,0.0114942528736,REFERRED
hr1480,1,0.0,0.0,REFERRED
hr1481,1,0.5,0.5,REFERRED
hr1482,1,0.8,0.833333333333,REFERRED
hr1483,1,0.0,0.0,REFERRED
hr1484,1,1.0,1.0,REFERRED
hr1485,1,0.6,0.631578947368,REFERRED
hr1486,1,0.0,0.0,REFERRED
hr1487,1,0.0,0.0,REFERRED
hr1488,1,0.5,0.545454545455,REFERRED
hr1489,1,0.3,0.333333333333,REFERRED
hr149,1,1.0,1.0,REFERRED
hr1490,1,1.0,1.0,REFERRED
hr1491,1,0.1,0.05,REPORTED
hr1492,1,0.2,0.181818181818,REFERRED
hr1493,1,1.0,1.0,REPORTED
hr1494,1,0.3,0.279069767442,REFERRED
hr1495,1,1.0,1.0,REFERRED
hr1496,1,0.9,0.864864864865,REFERRED
hr1497,1,0.9,0.9,REPORTED
hr1498,1,0.0,0.0,REFERRED
hr1499,1,0.5,0.5,REFERRED
hr15,1,0.0,0.0149253731343,REFERRED
hr150,1,1.0,1.0,REFERRED
hr1500,1,0.0,0.0294117647059,REFERRED
hr1501,1,0.2,0.181818181818,PASS_OVER:HOUSE
hr1502,1,1.0,1.0,REFERRED
hr1503,1,1.0,1.0,REFERRED
hr1504,1,0.0,0.0,REFERRED
hr1505,1,0.2,0.222222222222,REFERRED
hr1506,1,0.0,0.0,REFERRED
hr1507,1,0.2,0.235849056604,REFERRED
hr1508,1,0.1,0.125,REFERRED
hr1509,1,0.2,0.230769230769,REFERRED
hr151,1,1.0,1.0,REFERRED
hr1510,1,1.0,1.0,REFERRED
hr1511,1,1.0,1.0,REFERRED
hr1512,1,1.0,1.0,REFERRED
hr1513,1,1.0,1.0,PASS_OVER:HOUSE
hr1514,1,0.0,0.0,REFERRED
hr1515,1,0.2,0.1875,REFERRED
hr1516,1,0.2,0.153846153846,REFERRED
hr1517,1,1.0,1.0,REFERRED
hr1518,1,0.4,0.367213114754,REFERRED
hr1519,1,1.0,1.0,REFERRED
hr152,1,1.0,1.0,ENACTED:SIGNED
hr1520,1,0.3,0.333333333333,REFERRED
hr1521,1,0.0,0.0,REFERRED
hr1522,1,0.6,0.571428571429,REFERRED
hr1523,1,0.2,0.241379310345,REFERRED
hr1524,1,0.0,0.0454545454545,REFERRED
hr1525,1,0.0,0.0,REFERRED
hr1526,1,1.0,1.0,PASS_OVER:HOUSE
hr1527,1,0.0,0.0425531914894,REFERRED
hr1528,1,0.5,0.505376344086,ENACTED:SIGNED
hr1529,1,0.0,0.0,REFERRED
hr153,1,0.0,0.0,REFERRED
hr1530,1,0.3,0.25,REFERRED
hr1531,1,0.0,0.0357142857143,REFERRED
hr1532,1,0.0,0.0,REFERRED
hr1533,1,1.0,1.0,REFERRED
hr1534,1,0.0,0.0,REFERRED
hr1535,1,0.3,0.333333333333,REFERRED
hr1536,1,0.0,0.0,REFERRED
hr1537,1,0.0,0.0,REFERRED
hr1538,1,0.0,0.0,REFERRED
hr1539,1,0.7,0.666666666667,REFERRED
hr154,1,0.0,0.0,REFERRED
hr1540,1,0.0,0.0,REFERRED
hr1541,1,1.0,1.0,REPORTED
hr1542,1,0.6,0.6,PASS_OVER:HOUSE
hr1543,1,0.0,0.0,REFERRED
hr1544,1,0.5,0.5,REFERRED
hr1545,1,0.0,0.0,REFERRED
hr1546,1,0.7,0.666666666667,REFERRED
hr1547,1,0.6,0.588235294118,REFERRED
hr1548,1,1.0,1.0,REPORTED
hr1549,1,0.9,0.941176470588,REPORTED
hr155,1,0.1,0.0909090909091,REFERRED
hr1550,1,0.3,0.25,REFERRED
hr1551,1,0.7,0.712121212121,REFERRED
hr1552,1,1.0,1.0,REFERRED
hr1553,1,0.7,0.745222929936,REFERRED
hr1554,1,0.0,0.0,REFERRED
hr1555,1,0.0,0.0,REFERRED
hr1556,1,0.0,0.0,REFERRED
hr1557,1,0.0,0.0,REFERRED
hr1558,1,1.0,1.0,REFERRED
hr1559,1,0.0,0.0,REFERRED
hr156,1,0.0,0.0,REFERRED
hr1560,1,0.1,0.142857142857,REFERRED
hr1561,1,1.0,1.0,REFERRED
hr1562,1,0.5,0.5,REFERRED
hr1563,1,0.5,0.530612244898,REFERRED
hr1564,1,0.6,0.642857142857,PASS_OVER:HOUSE
hr1565,1,0.0,0.015873015873,REFERRED
hr1566,1,0.5,0.526315789474,REFERRED
hr1567,1,1.0,1.0,REFERRED
hr1568,1,0.0,0.0,REFERRED
hr1569,1,1.0,1.0,REFERRED
hr157,1,0.0,0.0,REFERRED
hr1570,1,0.0,0.0,REFERRED
hr1571,1,1.0,1.0,REFERRED
hr1572,1,0.9,0.916666666667,REFERRED
hr1573,1,0.2,0.225806451613,REFERRED
hr1574,1,1.0,1.0,REPORTED
hr1575,1,0.8,0.75,REPORTED
hr1576,1,1.0,1.0,REFERRED
hr1577,1,1.0,1.0,REFERRED
hr1578,1,0.0,0.0,REFERRED
hr1579,1,0.0,0.0,REFERRED
hr158,1,0.0,0.0,REFERRED
hr1580,1,0.8,0.787878787879,PASS_OVER:HOUSE
hr1581,1,0.0,0.0,REFERRED
hr1582,1,1.0,1.0,PASS_OVER:HOUSE
hr1583,1,0.0,0.0,REFERRED
hr1584,1,0.0,0.0,REFERRED
hr1585,1,0.0,0.0,REFERRED
hr1586,1,1.0,1.0,REFERRED
hr1587,1,0.9,0.9375,REFERRED
hr1588,1,0.0,0.0,REFERRED
hr1589,1,0.3,0.25,REFERRED
hr159,1,0.0,0.0,REFERRED
hr1590,1,0.1,0.133333333333,REFERRED
hr1591,1,0.6,0.642857142857,REFERRED
hr1592,1,0.6,0.642857142857,REFERRED
hr1593,1,0.0,0.00625,REFERRED
hr1594,1,0.9,0.9375,REFERRED
hr1595,1,0.0,0.0,REFERRED
hr1596,1,0.0,0.0,REFERRED
hr1597,1,0.2,0.166666666667,REFERRED
hr1598,1,0.5,0.470588235294,REFERRED
hr1599,1,0.1,0.0625,REFERRED
hr160,1,0.0,0.0,REFERRED
hr1600,1,0.0,0.0,REFERRED
hr1601,1,0.0,0.0,REFERRED
hr1602,1,0.0,0.0,REFERRED
hr1603,1,0.7,0.666666666667,REFERRED
hr1604,1,1.0,1.0,REFERRED
hr1605,1,0.0,0.0,REFERRED
hr1606,1,1.0,1.0,REFERRED
