hr461, 0.72, 0.75, REFERRED
hr460, 0.2, 0.216783216783, REFERRED
hr463, 0.96, 1.0, REFERRED
hr462, 0.72, 0.75, REPORTED
hr4725, 0.96, 1.0, REFERRED
hr4096, 0.48, 0.5, REFERRED
hr4727, 0.96, 1.0, REFERRED
hr4726, 0.24, 0.272727272727, REFERRED
hr1216, 0.4, 0.444444444444, ENACTED:SIGNED
hr4721, 0.96, 1.0, REFERRED
s1938, 0.2, 0.222222222222, REFERRED
hr1598, 0.44, 0.470588235294, REFERRED
s93, 0.96, 1.0, REFERRED
s92, 0.96, 1.0, REFERRED
s91, 0.96, 1.0, REFERRED
s90, 0.96, 1.0, REFERRED
s97, 0.96, 1.0, REFERRED
hr4091, 0.96, 1.0, REFERRED
s95, 0.96, 1.0, REFERRED
s94, 0.96, 1.0, REFERRED
s99, 0.96, 1.0, REFERRED
s98, 0.96, 1.0, REFERRED
hr1062, 0.96, 1.0, PASS_OVER:HOUSE
hr1611, 0.96, 1.0, REFERRED
hr1533, 0.96, 1.0, REFERRED
s489, 0.52, 0.518518518519, REFERRED
s488, 0.0, 0.0, REFERRED
s481, 0.32, 0.333333333333, REFERRED
s480, 0.72, 0.727272727273, REFERRED
s483, 0.0, 0.0, REFERRED
s482, 0.0, 0.0, REFERRED
s485, 0.8, 0.8, REFERRED
s484, 0.96, 1.0, REFERRED
s487, 0.0, 0.0, REFERRED
s486, 0.32, 0.333333333333, REPORTED
hr1532, 0.0, 0.0, REFERRED
s2020, 0.0, 0.0, REFERRED
hr685, 0.56, 0.581469648562, ENACTED:SIGNED
hr684, 0.36, 0.367647058824, REFERRED
hr687, 0.8, 0.8, REPORTED
hr686, 0.44, 0.47619047619, REFERRED
hr681, 0.48, 0.5, REFERRED
hr680, 0.08, 0.0909090909091, REFERRED
hr683, 0.0, 0.0, REFERRED
hr682, 0.96, 1.0, REFERRED
hr689, 0.04, 0.037037037037, REFERRED
hr688, 0.24, 0.270491803279, REFERRED
hr3899, 0.04, 0.0674157303371, REFERRED
hr982, 0.64, 0.666666666667, PASS_OVER:HOUSE
hr983, 0.4, 0.4, REFERRED
hr980, 0.0, 0.0, REFERRED
hr1911, 0.96, 1.0, ENACTED:SIGNED
hr1910, 0.04, 0.0727272727273, REFERRED
hr4419, 0.96, 1.0, REFERRED
hr4418, 0.64, 0.636363636364, REFERRED
hr4149, 0.24, 0.25, REFERRED
hr4148, 0.0, 0.0175438596491, REFERRED
hr1917, 0.0, 0.0, REFERRED
hr1916, 0.6, 0.625, REFERRED
hr4145, 0.0, 0.0, REFERRED
hr4144, 0.56, 0.555555555556, REFERRED
hr4147, 0.0, 0.0, REFERRED
hr4410, 0.0, 0.0, REFERRED
hr4417, 0.0, 0.0, REFERRED
hr4140, 0.0, 0.0, REFERRED
hr4143, 0.44, 0.477611940299, REFERRED
hr4414, 0.44, 0.48, PASS_OVER:HOUSE
hr4365, 0.28, 0.308641975309, REFERRED
hr4364, 0.0, 0.0, REFERRED
hr4367, 0.96, 1.0, REFERRED
hr4366, 0.8, 0.8, PASS_OVER:HOUSE
hr4361, 0.0, 0.0, REFERRED
hr4360, 0.72, 0.75, ENACTED:SIGNED
hr4363, 0.16, 0.166666666667, REFERRED
hr4362, 0.96, 1.0, REFERRED
hr985, 0.68, 0.692307692308, REFERRED
hr4369, 0.96, 1.0, REFERRED
hr4368, 0.32, 0.333333333333, REFERRED
s261, 0.0, 0.0, REFERRED
s260, 0.0, 0.0, REFERRED
s263, 0.96, 1.0, REFERRED
s262, 0.0, 0.0, REFERRED
s265, 0.0, 0.0, REFERRED
s264, 0.16, 0.16, REFERRED
s267, 0.08, 0.0833333333333, REPORTED
s266, 0.48, 0.5, REFERRED
s269, 0.08, 0.0769230769231, REPORTED
s268, 0.0, 0.0, REFERRED
hr988, 0.4, 0.4, REFERRED
hr1977, 0.0, 0.0, REFERRED
hr989, 0.96, 1.0, REFERRED
hr3849, 0.96, 1.0, REFERRED
hr3848, 0.0, 0.0, REFERRED
hr1976, 0.0, 0.0, REFERRED
hr3845, 0.0, 0.0, REFERRED
hr3844, 0.0, 0.0, REFERRED
hr3847, 0.2, 0.2, REFERRED
hr3841, 0.0, 0.0, REFERRED
hr1975, 0.0, 0.0, REFERRED
hr3843, 0.0, 0.0, REFERRED
hr3842, 0.0, 0.0, REFERRED
hr1974, 0.44, 0.461538461538, REFERRED
hr1629, 0.0, 0.0, REFERRED
hr1628, 0.96, 1.0, REFERRED
hr1627, 0.04, 0.0384615384615, REFERRED
hr1973, 0.96, 1.0, REFERRED
hr1625, 0.0, 0.0, REFERRED
hr1624, 0.48, 0.5, REFERRED
hr1623, 0.08, 0.105263157895, REFERRED
hr1622, 0.0, 0.0, REFERRED
hr1621, 0.04, 0.075, REFERRED
hr1972, 0.8, 0.818181818182, REFERRED
hr2302, 0.32, 0.341463414634, REFERRED
hr1971, 0.68, 0.707317073171, REFERRED
hr2305, 0.56, 0.567164179104, REFERRED
hr1970, 0.96, 1.0, REFERRED
hr2304, 0.0, 0.0, REFERRED
hr2307, 0.48, 0.5, REFERRED
hr2306, 0.0, 0.0, REFERRED
hr560, 0.0, 0.0, REFERRED
hjres120, 0.0, 0.0, ENACTED:SIGNED
s1739, 0.56, 0.5625, REFERRED
s1738, 0.56, 0.571428571429, REFERRED
s1737, 0.0, 0.0, REPORTED
s1736, 0.56, 0.6, REFERRED
hjres129, 0.96, 1.0, ENACTED:SIGNED
s1734, 0.0, 0.0, REFERRED
s1733, 0.36, 0.368421052632, REFERRED
s1732, 0.96, 1.0, REFERRED
s1731, 0.96, 1.0, REFERRED
s1730, 0.96, 1.0, REFERRED
hr3543, 0.0, 0.0, REFERRED
s1548, 0.0, 0.0, REFERRED
hr3544, 0.72, 0.725490196078, REFERRED
hr3545, 0.0, 0.0, REFERRED
hr3546, 0.0, 0.0, REFERRED
hr3547, 0.48, 0.5, ENACTED:SIGNED
hr568, 0.96, 1.0, REPORTED
hr1404, 0.96, 1.0, REFERRED
hr2090, 0.72, 0.75, REFERRED
s2028, 0.48, 0.5, REPORTED
hr1000, 0.0, 0.0, REFERRED
hr3441, 0.0, 0.0, REFERRED
hr3440, 0.0, 0.0, REFERRED
hr3443, 0.08, 0.0909090909091, REFERRED
hr3442, 0.0, 0.0, REFERRED
hr3445, 0.0, 0.0, REFERRED
hr3444, 0.64, 0.666666666667, REFERRED
hr3447, 0.96, 1.0, REFERRED
hr3446, 0.0, 0.0, REFERRED
hr3449, 0.0, 0.0, REFERRED
hr3448, 0.64, 0.666666666667, PASS_OVER:HOUSE
hr2718, 0.96, 1.0, REFERRED
hr2719, 0.48, 0.5, PASS_OVER:HOUSE
hr2716, 0.0, 0.0, REFERRED
hr2717, 0.8, 0.823529411765, REFERRED
hr2714, 0.96, 1.0, REFERRED
hr2715, 0.16, 0.166666666667, REFERRED
hr2712, 0.0, 0.0, REFERRED
hr2713, 0.96, 1.0, REFERRED
hr2710, 0.96, 1.0, REFERRED
hr2711, 0.96, 1.0, REPORTED
s1193, 0.84, 0.875, REFERRED
s1192, 0.24, 0.25, REFERRED
s1191, 0.48, 0.5, REFERRED
s1190, 0.48, 0.5, REFERRED
s1197, 0.0, 0.0, REPORTED
s1196, 0.0, 0.0, REFERRED
s1195, 0.92, 0.947368421053, REFERRED
s1194, 0.48, 0.5, REFERRED
hr3661, 0.8, 0.8, REFERRED
hr3660, 0.12, 0.142857142857, REFERRED
s1199, 0.32, 0.333333333333, REFERRED
s1198, 0.48, 0.5, REFERRED
